90245 2014/1/1
9:00 PM,64.9 °F,50.0 °F,58.0%,30.28 in,10.0 mi,Calm,Calm,-,N/A,,Clear
10:00 PM,62.1 °F,48.0 °F,60.0%,30.27 in,10.0 mi,Variable,4.6 mph,-,N/A,,Clear
11:00 PM,62.1 °F,32.0 °F,32.0%,30.26 in,10.0 mi,ESE,5.8 mph,-,N/A,,Clear
90245 2014/11/26
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,61.0 °F,30.9 °F,32.0%,30.24 in,10.0 mi,ENE,5.8 mph,-,N/A,,Clear
1:00 AM,57.0 °F,32.0 °F,39.0%,30.23 in,10.0 mi,East,3.5 mph,-,N/A,,Clear
2:00 AM,55.0 °F,30.0 °F,38.0%,30.23 in,10.0 mi,ESE,4.6 mph,-,N/A,,Clear
3:00 AM,55.9 °F,27.0 °F,33.0%,30.22 in,10.0 mi,Calm,Calm,-,N/A,,Clear
4:00 AM,55.0 °F,26.1 °F,33.0%,30.21 in,10.0 mi,Calm,Calm,-,N/A,,Clear
5:00 AM,57.0 °F,25.0 °F,29.0%,30.21 in,10.0 mi,ESE,3.5 mph,-,N/A,,Clear
6:00 AM,59.0 °F,23.0 °F,25.0%,30.22 in,10.0 mi,Calm,Calm,-,N/A,,Clear
7:00 AM,63.0 °F,24.1 °F,23.0%,30.23 in,10.0 mi,NE,3.5 mph,-,N/A,,Clear
8:00 AM,69.1 °F,23.0 °F,18.0%,30.24 in,10.0 mi,Variable,3.5 mph,-,N/A,,Clear
9:00 AM,73.9 °F,19.9 °F,13.0%,30.23 in,10.0 mi,Variable,3.5 mph,-,N/A,,Clear
10:00 AM,78.1 °F,21.0 °F,12.0%,30.21 in,10.0 mi,NNW,3.5 mph,-,N/A,,Clear
11:00 AM,75.9 °F,28.9 °F,18.0%,30.18 in,10.0 mi,West,6.9 mph,-,N/A,,Clear
12:00 PM,73.0 °F,30.0 °F,20.0%,30.16 in,10.0 mi,West,10.4 mph,-,N/A,,Clear
1:00 PM,73.9 °F,36.0 °F,25.0%,30.14 in,10.0 mi,West,10.4 mph,-,N/A,,Clear
2:00 PM,73.9 °F,27.0 °F,18.0%,30.14 in,10.0 mi,West,9.2 mph,-,N/A,,Clear
3:00 PM,72.0 °F,28.0 °F,20.0%,30.14 in,10.0 mi,West,8.1 mph,-,N/A,,Clear
4:00 PM,68.0 °F,44.1 °F,42.0%,30.13 in,10.0 mi,WSW,8.1 mph,-,N/A,,Clear
5:00 PM,66.9 °F,46.9 °F,49.0%,30.13 in,10.0 mi,West,5.8 mph,-,N/A,,Clear
6:00 PM,64.9 °F,48.9 °F,56.0%,30.14 in,10.0 mi,Calm,Calm,-,N/A,,Clear
7:00 PM,64.0 °F,51.1 °F,63.0%,30.13 in,10.0 mi,West,6.9 mph,-,N/A,,Clear
8:00 PM,64.9 °F,51.1 °F,61.0%,30.14 in,10.0 mi,SSE,3.5 mph,-,N/A,,Clear
9:00 PM,64.0 °F,48.9 °F,58.0%,30.13 in,10.0 mi,Calm,Calm,-,N/A,,Clear
10:00 PM,66.0 °F,34.0 °F,30.0%,30.13 in,10.0 mi,NE,4.6 mph,-,N/A,,Clear
11:00 PM,68.0 °F,30.0 °F,24.0%,30.12 in,10.0 mi,Calm,Calm,-,N/A,,Clear
90245 2014/11/27
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,63.0 °F,30.0 °F,29.0%,30.11 in,10.0 mi,Calm,Calm,-,N/A,,Clear
1:00 AM,63.0 °F,28.0 °F,27.0%,30.1 in,10.0 mi,ENE,4.6 mph,-,N/A,,Clear
2:00 AM,57.9 °F,28.0 °F,32.0%,30.09 in,10.0 mi,ENE,4.6 mph,-,N/A,,Clear
3:00 AM,62.1 °F,24.1 °F,23.0%,30.08 in,10.0 mi,NE,4.6 mph,-,N/A,,Clear
4:00 AM,63.0 °F,21.0 °F,20.0%,30.08 in,10.0 mi,East,4.6 mph,-,N/A,,Clear
5:00 AM,61.0 °F,21.0 °F,21.0%,30.09 in,10.0 mi,ENE,3.5 mph,-,N/A,,Clear
6:00 AM,61.0 °F,21.9 °F,22.0%,30.1 in,10.0 mi,East,4.6 mph,-,N/A,,Scattered Clouds
7:00 AM,68.0 °F,21.9 °F,17.0%,30.1 in,10.0 mi,NE,5.8 mph,-,N/A,,Scattered Clouds
8:00 AM,75.9 °F,21.9 °F,13.0%,30.11 in,10.0 mi,Variable,4.6 mph,-,N/A,,Mostly Cloudy
9:00 AM,81.0 °F,19.0 °F,10.0%,30.11 in,10.0 mi,ENE,6.9 mph,-,N/A,,Mostly Cloudy
10:00 AM,82.0 °F,19.9 °F,10.0%,30.08 in,10.0 mi,Variable,3.5 mph,-,N/A,,Mostly Cloudy
11:00 AM,82.0 °F,28.9 °F,14.0%,30.05 in,10.0 mi,WSW,6.9 mph,-,N/A,,Mostly Cloudy
12:00 PM,77.0 °F,37.9 °F,24.0%,30.03 in,10.0 mi,West,11.5 mph,-,N/A,,Mostly Cloudy
1:00 PM,75.9 °F,42.1 °F,30.0%,30.01 in,10.0 mi,West,10.4 mph,-,N/A,,Mostly Cloudy
2:00 PM,73.9 °F,48.9 °F,41.0%,30.01 in,10.0 mi,West,10.4 mph,-,N/A,,Scattered Clouds
3:00 PM,72.0 °F,50.0 °F,46.0%,30.0 in,10.0 mi,West,10.4 mph,-,N/A,,Scattered Clouds
4:00 PM,68.0 °F,53.1 °F,59.0%,30.0 in,10.0 mi,WSW,5.8 mph,-,N/A,,Partly Cloudy
5:00 PM,66.9 °F,53.1 °F,61.0%,30.01 in,10.0 mi,WSW,4.6 mph,-,N/A,,Partly Cloudy
6:00 PM,66.0 °F,54.0 °F,65.0%,30.01 in,10.0 mi,West,3.5 mph,-,N/A,,Clear
7:00 PM,64.9 °F,54.0 °F,68.0%,30.01 in,10.0 mi,Calm,Calm,-,N/A,,Clear
8:00 PM,63.0 °F,53.1 °F,70.0%,30.01 in,10.0 mi,ESE,4.6 mph,-,N/A,,Clear
9:00 PM,61.0 °F,52.0 °F,72.0%,30.01 in,10.0 mi,East,4.6 mph,-,N/A,,Clear
10:00 PM,61.0 °F,48.9 °F,64.0%,30.01 in,10.0 mi,East,3.5 mph,-,N/A,,Clear
11:00 PM,60.1 °F,46.0 °F,60.0%,30.0 in,10.0 mi,East,4.6 mph,-,N/A,,Clear
90245 2014/11/28
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,60.1 °F,44.1 °F,55.0%,29.99 in,10.0 mi,Calm,Calm,-,N/A,,Clear
1:00 AM,59.0 °F,41.0 °F,51.0%,29.99 in,10.0 mi,Calm,Calm,-,N/A,,Clear
2:00 AM,57.0 °F,39.9 °F,53.0%,29.99 in,10.0 mi,ESE,4.6 mph,-,N/A,,Clear
3:00 AM,55.9 °F,42.1 °F,60.0%,29.98 in,10.0 mi,East,3.5 mph,-,N/A,,Clear
4:00 AM,57.0 °F,37.0 °F,47.0%,29.97 in,10.0 mi,Calm,Calm,-,N/A,,Clear
5:00 AM,55.9 °F,36.0 °F,47.0%,29.98 in,10.0 mi,Variable,4.6 mph,-,N/A,,Partly Cloudy
6:00 AM,56.2 °F,33.8 °F,43.0%,29.99 in,10.0 mi,Variable,3.5 mph,-,N/A,,Scattered Clouds
7:00 AM,61.0 °F,44.1 °F,54.0%,29.99 in,10.0 mi,ESE,6.9 mph,-,N/A,,Scattered Clouds
8:00 AM,66.9 °F,28.0 °F,23.0%,30.0 in,10.0 mi,Variable,3.5 mph,-,N/A,,Partly Cloudy
9:00 AM,69.1 °F,37.9 °F,32.0%,30.0 in,10.0 mi,East,3.5 mph,-,N/A,,Partly Cloudy
10:00 AM,73.0 °F,37.9 °F,28.0%,29.99 in,10.0 mi,ESE,4.6 mph,-,N/A,,Partly Cloudy
11:00 AM,75.9 °F,39.9 °F,27.0%,29.95 in,10.0 mi,Calm,Calm,-,N/A,,Clear
12:00 PM,75.9 °F,45.0 °F,33.0%,29.93 in,10.0 mi,West,8.1 mph,-,N/A,,Clear
1:00 PM,74.6 °F,46.6 °F,37.0%,29.91 in,10.0 mi,West,8.1 mph,-,N/A,,Partly Cloudy
2:00 PM,72.0 °F,50.0 °F,46.0%,29.89 in,10.0 mi,West,9.2 mph,-,N/A,,Partly Cloudy
3:00 PM,68.0 °F,57.9 °F,70.0%,29.9 in,10.0 mi,West,11.5 mph,-,N/A,,Partly Cloudy
4:00 PM,66.0 °F,52.0 °F,60.0%,29.89 in,10.0 mi,West,6.9 mph,-,N/A,,Partly Cloudy
5:00 PM,64.9 °F,57.0 °F,75.0%,29.89 in,10.0 mi,West,4.6 mph,-,N/A,,Partly Cloudy
6:00 PM,63.0 °F,57.9 °F,84.0%,29.9 in,10.0 mi,Calm,Calm,-,N/A,,Partly Cloudy
7:00 PM,62.1 °F,59.0 °F,90.0%,29.9 in,10.0 mi,West,3.5 mph,-,N/A,,Partly Cloudy
8:00 PM,62.1 °F,57.0 °F,84.0%,29.89 in,9.0 mi,SSE,3.5 mph,-,N/A,,Partly Cloudy
9:00 PM,62.1 °F,55.6 °F,79.0%,29.9 in,3.33 mi,Calm,Calm,-,N/A,Fog,Patches of Fog
10:00 PM,57.5 °F,57.5 °F,100.0%,29.9 in,0.2 mi,WNW,4.6 mph,-,N/A,Fog,Fog
11:00 PM,59.0 °F,56.8 °F,59.33%,29.89 in,6.17 mi,NW,3.5 mph,-,N/A,Fog,Fog
90245 2014/11/29
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,55.9 °F,50.0 °F,80.0%,29.88 in,10.0 mi,East,3.5 mph,-,N/A,,Clear
1:00 AM,55.9 °F,48.9 °F,77.0%,29.88 in,10.0 mi,East,3.5 mph,-,N/A,,Clear
2:00 AM,54.0 °F,46.9 °F,77.0%,29.88 in,10.0 mi,East,4.6 mph,-,N/A,,Clear
3:00 AM,53.7 °F,51.9 °F,94.25%,29.89 in,2.72 mi,ESE,6.9 mph,-,N/A,Fog,Scattered Clouds
4:00 AM,53.7 °F,53.7 °F,100.0%,29.89 in,0.75 mi,East,3.5 mph,-,N/A,Fog,Fog
5:00 AM,53.8 °F,49.0 °F,84.5%,29.9 in,9.0 mi,Calm,Calm,-,N/A,Fog,Patches of Fog
6:00 AM,57.5 °F,53.8 °F,87.5%,29.91 in,1.8 mi,ENE,5.8 mph,-,N/A,,Mostly Cloudy
7:00 AM,58.1 °F,54.8 °F,89.0%,29.91 in,2.0 mi,ENE,5.8 mph,-,N/A,,Overcast
8:00 AM,61.0 °F,55.9 °F,83.0%,29.94 in,2.5 mi,East,5.8 mph,-,N/A,,Haze
9:00 AM,62.7 °F,55.3 °F,76.33%,29.94 in,4.33 mi,East,8.1 mph,-,N/A,,Haze
10:00 AM,66.9 °F,50.0 °F,54.0%,29.93 in,8.0 mi,ESE,6.9 mph,-,N/A,,Scattered Clouds
11:00 AM,69.1 °F,48.0 °F,47.0%,29.89 in,9.0 mi,SE,8.1 mph,-,N/A,,Scattered Clouds
12:00 PM,71.1 °F,45.0 °F,39.0%,29.86 in,10.0 mi,SE,6.9 mph,-,N/A,,Partly Cloudy
1:00 PM,72.0 °F,48.0 °F,43.0%,29.85 in,10.0 mi,SE,6.9 mph,-,N/A,,Scattered Clouds
2:00 PM,68.0 °F,55.9 °F,65.0%,29.85 in,10.0 mi,WNW,10.4 mph,-,N/A,,Scattered Clouds
3:00 PM,64.9 °F,57.0 °F,75.0%,29.85 in,10.0 mi,West,6.9 mph,-,N/A,,Mostly Cloudy
4:00 PM,63.0 °F,57.9 °F,84.0%,29.85 in,10.0 mi,WSW,6.9 mph,-,N/A,,Mostly Cloudy
5:00 PM,62.8 °F,56.5 °F,80.0%,29.86 in,9.5 mi,SSE,9.2 mph,-,N/A,,Mostly Cloudy
6:00 PM,62.1 °F,55.0 °F,78.0%,29.87 in,10.0 mi,East,6.9 mph,-,N/A,,Overcast
7:00 PM,62.1 °F,54.0 °F,75.0%,29.87 in,10.0 mi,ESE,9.2 mph,-,N/A,,Mostly Cloudy
8:00 PM,62.1 °F,53.1 °F,72.0%,29.88 in,10.0 mi,ESE,12.7 mph,-,N/A,,Overcast
9:00 PM,62.1 °F,54.0 °F,75.0%,29.89 in,10.0 mi,East,9.2 mph,-,N/A,,Mostly Cloudy
10:00 PM,60.1 °F,53.1 °F,78.0%,29.9 in,10.0 mi,East,8.1 mph,-,N/A,,Mostly Cloudy
11:00 PM,60.1 °F,53.1 °F,78.0%,29.89 in,10.0 mi,East,10.4 mph,-,N/A,,Mostly Cloudy
90245 2014/11/30
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,60.1 °F,53.1 °F,78.0%,29.89 in,10.0 mi,East,9.2 mph,-,N/A,,Mostly Cloudy
1:00 AM,60.1 °F,53.1 °F,78.0%,29.9 in,10.0 mi,East,9.2 mph,-,N/A,,Mostly Cloudy
2:00 AM,61.0 °F,52.0 °F,72.0%,29.89 in,10.0 mi,East,6.9 mph,-,N/A,,Overcast
3:00 AM,60.5 °F,51.5 °F,72.0%,29.91 in,10.0 mi,East,6.9 mph,-,N/A,,Overcast
4:00 AM,60.1 °F,51.1 °F,72.0%,29.92 in,10.0 mi,ESE,6.9 mph,-,0.00 in,,Mostly Cloudy
5:00 AM,61.0 °F,52.0 °F,72.0%,29.93 in,10.0 mi,ESE,8.1 mph,-,N/A,,Mostly Cloudy
6:00 AM,60.1 °F,52.0 °F,75.0%,29.94 in,10.0 mi,East,9.2 mph,-,N/A,,Mostly Cloudy
7:00 AM,62.1 °F,53.1 °F,72.0%,29.95 in,10.0 mi,East,10.4 mph,-,N/A,,Scattered Clouds
8:00 AM,63.0 °F,54.0 °F,72.0%,29.97 in,10.0 mi,SSE,4.6 mph,-,N/A,,Mostly Cloudy
9:00 AM,64.0 °F,55.0 °F,73.0%,29.99 in,10.0 mi,ESE,6.9 mph,-,N/A,,Overcast
10:00 AM,64.0 °F,55.0 °F,73.0%,30.0 in,10.0 mi,South,8.1 mph,-,0.00 in,,Overcast
11:00 AM,64.9 °F,55.9 °F,73.0%,29.98 in,10.0 mi,SSE,8.1 mph,-,0.00 in,,Mostly Cloudy
12:00 PM,64.9 °F,57.9 °F,78.0%,29.96 in,10.0 mi,ESE,5.8 mph,-,0.00 in,Rain,Light Rain
1:00 PM,63.7 °F,57.4 °F,79.67%,29.97 in,7.27 mi,Variable,4.6 mph,-,0.03 in,Rain,Rain
2:00 PM,65.6 °F,57.1 °F,74.0%,29.97 in,10.0 mi,South,12.7 mph,21.9 mph,N/A,,Mostly Cloudy
3:00 PM,64.7 °F,59.5 °F,83.5%,29.98 in,7.5 mi,Variable,3.5 mph,-,0.01 in,Rain,Light Rain
4:00 PM,63.0 °F,59.0 °F,87.0%,30.0 in,10.0 mi,East,5.8 mph,-,N/A,,Mostly Cloudy
5:00 PM,62.1 °F,59.0 °F,90.0%,30.03 in,10.0 mi,East,6.9 mph,-,N/A,,Overcast
6:00 PM,63.0 °F,59.0 °F,87.0%,30.05 in,10.0 mi,East,4.6 mph,-,N/A,,Overcast
7:00 PM,63.0 °F,59.0 °F,87.0%,30.07 in,10.0 mi,North,4.6 mph,-,N/A,,Overcast
8:00 PM,61.0 °F,57.9 °F,90.0%,30.07 in,10.0 mi,ENE,6.9 mph,-,N/A,,Mostly Cloudy
9:00 PM,62.1 °F,57.9 °F,86.0%,30.09 in,10.0 mi,ENE,5.8 mph,-,N/A,,Overcast
10:00 PM,60.1 °F,57.0 °F,90.0%,30.1 in,10.0 mi,East,4.6 mph,-,N/A,,Mostly Cloudy
11:00 PM,61.5 °F,57.1 °F,86.0%,30.11 in,10.0 mi,East,5.8 mph,-,N/A,,Mostly Cloudy
90245 2014/12/1
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,61.0 °F,57.9 °F,90.0%,30.1 in,10.0 mi,East,8.1 mph,-,N/A,,Mostly Cloudy
1:00 AM,60.1 °F,57.0 °F,90.0%,30.12 in,10.0 mi,Calm,Calm,-,N/A,,Mostly Cloudy
2:00 AM,57.9 °F,57.0 °F,97.0%,30.12 in,10.0 mi,East,4.6 mph,-,N/A,,Mostly Cloudy
3:00 AM,59.0 °F,57.0 °F,93.0%,30.12 in,10.0 mi,Variable,4.6 mph,-,N/A,,Scattered Clouds
4:00 AM,57.9 °F,57.0 °F,97.0%,30.12 in,10.0 mi,ENE,4.6 mph,-,N/A,,Scattered Clouds
5:00 AM,59.0 °F,57.0 °F,93.0%,30.13 in,10.0 mi,Calm,Calm,-,N/A,,Scattered Clouds
6:00 AM,59.0 °F,55.9 °F,90.0%,30.14 in,10.0 mi,ENE,5.8 mph,-,N/A,,Mostly Cloudy
7:00 AM,61.0 °F,55.9 °F,83.0%,30.16 in,10.0 mi,Variable,3.5 mph,-,N/A,,Mostly Cloudy
8:00 AM,62.1 °F,55.9 °F,80.0%,30.17 in,10.0 mi,East,4.6 mph,-,N/A,,Mostly Cloudy
9:00 AM,64.0 °F,57.0 °F,78.0%,30.17 in,10.0 mi,NNE,5.8 mph,-,N/A,,Mostly Cloudy
10:00 AM,64.9 °F,55.9 °F,73.0%,30.15 in,10.0 mi,Variable,4.6 mph,-,N/A,,Mostly Cloudy
11:00 AM,66.9 °F,55.0 °F,66.0%,30.12 in,10.0 mi,Variable,3.5 mph,-,N/A,,Mostly Cloudy
12:00 PM,66.9 °F,54.0 °F,63.0%,30.07 in,10.0 mi,Calm,Calm,-,N/A,,Mostly Cloudy
1:00 PM,68.0 °F,55.0 °F,63.0%,30.07 in,10.0 mi,Calm,Calm,-,N/A,,Overcast
2:00 PM,66.0 °F,55.9 °F,70.0%,30.07 in,10.0 mi,West,5.8 mph,-,N/A,,Overcast
3:00 PM,64.9 °F,55.9 °F,73.0%,30.03 in,10.0 mi,Calm,Calm,-,N/A,,Overcast
4:00 PM,66.0 °F,55.9 °F,70.0%,30.02 in,10.0 mi,Calm,Calm,-,N/A,,Overcast
5:00 PM,64.0 °F,57.0 °F,78.0%,30.04 in,10.0 mi,NW,6.9 mph,-,N/A,,Overcast
6:00 PM,63.0 °F,57.0 °F,81.0%,30.05 in,10.0 mi,NNW,3.5 mph,-,N/A,,Overcast
7:00 PM,63.0 °F,59.0 °F,87.0%,30.05 in,10.0 mi,West,3.5 mph,-,N/A,,Overcast
8:00 PM,63.0 °F,57.9 °F,84.0%,30.04 in,10.0 mi,North,4.6 mph,-,N/A,,Overcast
9:00 PM,62.1 °F,57.0 °F,84.0%,30.04 in,10.0 mi,Calm,Calm,-,N/A,,Overcast
10:00 PM,64.9 °F,57.0 °F,75.0%,30.03 in,10.0 mi,Variable,4.6 mph,-,N/A,,Overcast
11:00 PM,64.0 °F,55.0 °F,73.0%,30.0 in,10.0 mi,NNE,8.1 mph,-,N/A,,Mostly Cloudy
90245 2014/12/2
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,64.0 °F,53.1 °F,67.0%,29.97 in,10.0 mi,ENE,3.5 mph,-,N/A,,Mostly Cloudy
1:00 AM,64.0 °F,51.1 °F,63.0%,29.94 in,10.0 mi,ENE,5.8 mph,-,N/A,,Mostly Cloudy
2:00 AM,63.0 °F,50.0 °F,63.0%,29.91 in,10.0 mi,Calm,Calm,-,N/A,,Mostly Cloudy
3:00 AM,63.0 °F,51.1 °F,65.0%,29.89 in,10.0 mi,Calm,Calm,-,N/A,,Mostly Cloudy
4:00 AM,63.0 °F,51.1 °F,65.0%,29.9 in,10.0 mi,Calm,Calm,-,N/A,,Mostly Cloudy
5:00 AM,63.0 °F,51.1 °F,65.0%,29.89 in,10.0 mi,ESE,4.6 mph,-,N/A,,Overcast
6:00 AM,62.1 °F,52.0 °F,70.0%,29.94 in,7.0 mi,SE,3.5 mph,-,0.00 in,Rain,Light Rain
7:00 AM,60.1 °F,53.1 °F,78.0%,29.95 in,6.0 mi,NE,9.2 mph,-,0.03 in,Rain,Light Rain
8:00 AM,59.0 °F,55.9 °F,90.0%,29.97 in,3.0 mi,ESE,11.5 mph,-,0.01 in,Rain,Light Rain
9:00 AM,58.4 °F,56.5 °F,93.67%,29.99 in,3.17 mi,SSE,10.4 mph,-,0.02 in,Rain,Rain
10:00 AM,57.9 °F,55.9 °F,93.0%,29.96 in,2.5 mi,East,12.7 mph,-,0.05 in,Rain,Rain
11:00 AM,57.1 °F,55.6 °F,94.67%,29.94 in,2.0 mi,East,13.8 mph,-,0.06 in,Rain,Heavy Rain
12:00 PM,57.1 °F,56.2 °F,97.0%,29.93 in,1.75 mi,East,12.7 mph,-,0.08 in,Rain,Rain
1:00 PM,57.4 °F,57.1 °F,99.0%,29.92 in,1.6 mi,East,8.1 mph,-,0.12 in,Rain,Rain
2:00 PM,57.5 °F,57.1 °F,98.5%,29.93 in,1.9 mi,ENE,12.7 mph,-,0.14 in,Rain,Rain
3:00 PM,57.4 °F,55.8 °F,94.75%,29.93 in,2.63 mi,ENE,12.7 mph,-,0.09 in,Rain,Light Rain
4:00 PM,57.4 °F,56.4 °F,96.75%,29.93 in,3.63 mi,NE,9.2 mph,-,0.02 in,Rain,Rain
5:00 PM,57.0 °F,55.9 °F,96.0%,29.94 in,10.0 mi,ESE,15.0 mph,-,0.02 in,Rain,Light Rain
6:00 PM,57.1 °F,55.6 °F,95.0%,29.94 in,7.5 mi,East,11.5 mph,-,0.00 in,Rain,Light Rain
7:00 PM,57.9 °F,55.9 °F,93.0%,29.94 in,10.0 mi,East,10.4 mph,-,0.01 in,,Overcast
8:00 PM,57.9 °F,57.0 °F,97.0%,29.96 in,10.0 mi,East,9.2 mph,-,0.00 in,,Overcast
9:00 PM,57.5 °F,57.1 °F,98.5%,29.95 in,8.0 mi,East,8.1 mph,-,N/A,Rain,Overcast
10:00 PM,57.9 °F,57.0 °F,97.0%,29.97 in,5.0 mi,East,8.1 mph,-,0.00 in,Rain,Light Rain
11:00 PM,57.5 °F,57.1 °F,48.5%,29.97 in,4.0 mi,East,6.9 mph,-,0.01 in,Rain,Light Rain
90245 2014/12/3
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,59.0 °F,57.9 °F,96.0%,29.95 in,8.0 mi,East,8.1 mph,-,0.01 in,,Overcast
1:00 AM,59.0 °F,57.9 °F,96.0%,29.95 in,8.0 mi,East,8.1 mph,-,0.00 in,,Overcast
2:00 AM,60.1 °F,59.0 °F,96.0%,29.96 in,8.0 mi,East,8.1 mph,-,0.00 in,Rain,Light Rain
3:00 AM,60.1 °F,59.0 °F,96.0%,29.95 in,8.0 mi,East,6.9 mph,-,0.00 in,,Overcast
4:00 AM,60.1 °F,59.0 °F,96.0%,29.94 in,8.0 mi,East,8.1 mph,-,N/A,,Overcast
5:00 AM,60.5 °F,60.5 °F,100.0%,29.96 in,2.5 mi,East,5.8 mph,-,0.01 in,Rain,Rain
6:00 AM,60.5 °F,59.0 °F,95.0%,29.96 in,5.0 mi,ENE,8.1 mph,21.9 mph,0.00 in,,Overcast
7:00 AM,61.0 °F,60.1 °F,97.0%,29.98 in,10.0 mi,East,6.9 mph,-,0.00 in,,Overcast
8:00 AM,60.9 °F,60.5 °F,98.5%,30.0 in,10.0 mi,East,6.9 mph,-,N/A,,Overcast
9:00 AM,62.1 °F,61.0 °F,96.0%,30.0 in,7.0 mi,East,6.9 mph,-,0.00 in,Rain,Light Rain
10:00 AM,62.7 °F,61.2 °F,95.0%,29.99 in,3.17 mi,East,8.1 mph,-,0.03 in,Rain,Heavy Rain
11:00 AM,63.0 °F,62.1 °F,97.0%,29.94 in,5.0 mi,ESE,9.2 mph,-,N/A,,Overcast
12:00 PM,64.0 °F,62.1 °F,93.0%,29.93 in,7.0 mi,SE,4.6 mph,-,N/A,,Overcast
1:00 PM,64.3 °F,62.7 °F,94.5%,29.92 in,3.13 mi,SE,5.8 mph,-,0.00 in,Rain,Light Rain
2:00 PM,64.2 °F,62.8 °F,95.0%,29.91 in,4.5 mi,East,4.6 mph,-,0.01 in,Rain,Light Rain
3:00 PM,64.3 °F,62.7 °F,94.5%,29.91 in,5.0 mi,East,5.8 mph,-,0.02 in,Rain,Light Rain
4:00 PM,63.3 °F,63.3 °F,100.0%,29.91 in,2.9 mi,Calm,Calm,-,0.02 in,Rain,Rain
5:00 PM,62.7 °F,62.7 °F,100.0%,29.92 in,8.0 mi,East,3.5 mph,-,0.00 in,,Overcast
6:00 PM,63.7 °F,63.1 °F,98.0%,29.92 in,9.0 mi,Calm,Calm,-,N/A,Rain,Overcast
7:00 PM,64.3 °F,63.9 °F,98.67%,29.93 in,8.33 mi,Calm,Calm,-,0.01 in,,Overcast
8:00 PM,64.2 °F,63.7 °F,98.0%,29.92 in,10.0 mi,Calm,Calm,-,N/A,,Overcast
9:00 PM,63.3 °F,62.8 °F,98.0%,29.94 in,6.0 mi,Calm,Calm,-,0.00 in,Rain,Overcast
10:00 PM,64.3 °F,62.7 °F,94.67%,29.95 in,6.0 mi,NNW,3.5 mph,-,0.01 in,Rain,Light Rain
11:00 PM,64.2 °F,62.8 °F,95.0%,29.94 in,8.0 mi,WNW,8.1 mph,-,0.01 in,,Overcast
90245 2014/12/4
Time(PDT),Temp.°F,Dew Point°F,Humidity%,Pressure(in),Visibility(mi),Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:00 AM,62.8 °F,62.4 °F,98.5%,29.93 in,9.0 mi,WNW,8.1 mph,-,N/A,,Mostly Cloudy
1:00 AM,62.4 °F,61.8 °F,98.0%,29.93 in,10.0 mi,WNW,9.2 mph,-,N/A,,Mostly Cloudy
2:00 AM,60.1 °F,60.1 °F,100.0%,29.94 in,10.0 mi,West,6.9 mph,-,N/A,,Scattered Clouds
3:00 AM,60.1 °F,59.0 °F,96.0%,29.94 in,10.0 mi,Calm,Calm,-,N/A,,Scattered Clouds
4:00 AM,60.1 °F,59.0 °F,96.0%,29.94 in,10.0 mi,NNW,3.5 mph,-,N/A,,Scattered Clouds
5:00 AM,59.0 °F,57.0 °F,93.0%,29.95 in,10.0 mi,West,5.8 mph,-,N/A,,Mostly Cloudy
6:00 AM,60.1 °F,57.9 °F,93.0%,29.98 in,10.0 mi,West,11.5 mph,-,N/A,,Scattered Clouds
7:00 AM,61.0 °F,57.9 °F,90.0%,30.0 in,10.0 mi,West,8.1 mph,-,N/A,,Scattered Clouds
8:00 AM,60.9 °F,59.3 °F,95.0%,30.02 in,10.0 mi,West,10.4 mph,-,N/A,,Mostly Cloudy
9:00 AM,63.0 °F,59.0 °F,87.0%,30.04 in,10.0 mi,West,8.1 mph,-,N/A,,Scattered Clouds
10:00 AM,64.0 °F,57.9 °F,80.0%,30.03 in,10.0 mi,Variable,3.5 mph,-,N/A,,Mostly Cloudy
11:00 AM,64.9 °F,59.0 °F,81.0%,30.0 in,10.0 mi,Variable,3.5 mph,-,N/A,,Mostly Cloudy
12:00 PM,64.9 °F,59.0 °F,81.0%,29.99 in,10.0 mi,South,4.6 mph,-,N/A,,Scattered Clouds
